,Depth(ft),Density(g/cm3),GR(API),R Ild(ohm),dt(ft)
3090,8162.76,2.52957357680381,118.141354713778,47.2547586400115,80.4239544621762
3091,8162.77,2.52769790491509,118.141354713778,47.2547586400115,80.4239544621762
3092,8163.05,2.52397509063772,112.546997203026,49.7127685845482,80.0615716417937
3093,8163.2,2.52000892704258,108.636412764798,51.6636373548408,79.8545034393342
3094,8163.24,2.5173887032673,108.636412764798,54.7068807312808,79.8027498547975
3095,8163.36,2.51378049830604,107.713045058284,57.5160493858288,79.8027498547975
3096,8163.76,2.50530403718547,99.1857760888992,67.5431099858424,79.5956924252006
3097,8163.77,2.50828219521928,99.1857760888992,67.5431099858424,79.4404101258654
3098,8163.87,2.50118038928074,98.8598658455244,68.8723117700521,79.4404101258654
3099,8164.2,2.50105139105263,92.7767095432372,77.6508287909913,79.12982398147
3100,8164.31,2.49767228208506,92.3964731724233,80.9282090588878,79.0262844938089
3101,8164.57,2.49762922427639,86.0055447458995,86.3124405613097,79.0262844938089
3102,8164.85,2.49505185645135,85.6252987499973,91.1155458338211,78.7674950254005
3103,8165.18,2.49382036750778,84.7200483082639,96.0316434348505,78.8193347928378
3104,8165.47,2.4930184366945,85.5165181606091,100.947709951097,79.0782535355973
3105,8166.21,2.49334744916205,91.2373163338378,108.950103869893,80.2691784873827
3106,8166.44,2.49324713049481,96.4694440500413,111.018157653848,80.5798939061292
3107,8167.05,2.49092735312396,97.5013100100213,101.50986987622,80.9941919039872
3108,8167.11,2.49347594693362,97.5013100100213,101.50986987622,80.9941919039872
3109,8167.49,2.48840719207467,97.8632895522753,94.9788941326459,81.2013570622101
3110,8167.56,2.48661740728431,97.8632895522753,92.8721827796412,81.2013570622101
3111,8167.77,2.48332416408666,97.8632895522753,91.7930318726104,81.3049396413215
3112,8167.95,2.47945821023138,96.469083109232,91.7930318726104,81.4085222204329
3113,8168.0,2.48272271369151,96.469083109232,91.7930318726104,81.5120940266818
3114,8168.42,2.47895688807101,95.038736783329,92.5736669149646,81.6674625089176
3115,8168.47,2.4750480325617,95.038736783329,92.5736669149646,81.8228202182908
3116,8168.97,2.47573509887936,96.4507605092356,111.691341574708,81.8746276671404
3117,8169.38,2.47560606637341,99.0576718903368,122.264612791382,82.2889256649984
3118,8169.47,2.48035962942632,99.0576718903368,123.825307807616,82.2889256649984
3119,8169.94,2.4804453489441,101.610277998357,124.254504376917,82.3407977510235
3120,8170.02,2.47519058179895,101.610277998357,123.357399270896,82.3407977510235
3121,8170.38,2.47513316478574,104.506853864002,109.585321858111,82.4444018758601
3122,8170.48,2.47232678171038,104.506853864002,106.542202820801,82.4444018758601
3123,8170.86,2.47194003763518,107.059451951115,96.0473580231967,82.4962416432975
3124,8170.87,2.4682889264495,107.059451951115,96.0473580231967,82.4962416432975
3125,8170.88,2.46555417181629,107.059451951115,96.0473580231967,82.4962416432975
3126,8170.95,2.46138758264758,107.059451951115,94.798899927274,82.5998457681341
3127,8171.35,2.46055697227343,108.525814637912,89.0638438762513,82.7034498929707
3128,8171.42,2.45714924087473,109.992228658513,89.0638438762513,82.7034498929707
3129,8171.51,2.45437149927374,109.992228658513,86.2939544864007,82.7034498929707
3130,8171.99,2.45639015382402,110.191285964798,85.4357245429056,83.0142084031676
3131,8172.02,2.45398470340091,110.191285964798,85.4357245429056,83.0142084031676
3132,8172.37,2.45802225701675,111.259322287083,84.7336791147288,83.3249238219141
3133,8172.41,2.46065676610878,111.259322287083,84.7336791147288,83.3249238219141
3134,8172.74,2.46195957651737,111.530805339592,85.5922432196345,83.532088980137
3135,8172.83,2.46433633823885,112.508407735207,87.2310382647233,83.532088980137
3136,8172.88,2.46762947327086,112.508407735207,87.2310382647233,83.5321105258621
3137,8172.94,2.47183896333188,113.775692261361,87.2310382647233,83.5321105258621
3138,8173.23,2.47291269983695,115.115346387391,88.9479022538845,83.5321536173125
3139,8173.26,2.47521789710158,115.115346387391,88.9479022538845,83.5321536173125
3140,8173.69,2.47610544307564,119.261140848215,90.7818580023607,83.5322398002132
3141,8173.78,2.47337065264113,119.261140848215,90.7818580023607,83.5322398002132
3142,8173.89,2.46813019671154,119.261140848215,90.7818580023607,83.532272118801
3143,8173.98,2.46512336521071,119.261140848215,90.3528634841449,83.5322936645261
3144,8174.24,2.46512325628333,119.623118786287,89.8068005202008,83.5323367559765
3145,8174.35,2.46125733594417,119.623118786287,89.8068005202008,83.5323367559765
3146,8174.45,2.45817890647038,119.623118786287,89.8068005202008,83.5323367559765
3147,8174.77,2.45491425751985,116.816784345548,89.7289180848228,83.4806262628902
3148,8175.12,2.454255484566,115.658010906311,90.2363001661303,83.5842196148642
3149,8175.17,2.45057571971827,115.658010906311,90.2363001661303,83.5842196148642
3150,8175.53,2.44967353422306,113.901800858293,93.7089266205658,83.6878668311512
3151,8175.6,2.44638034739342,112.525835201996,95.0745775013464,83.6878668311512
3152,8176.06,2.44549244112111,108.886727399552,115.089551547001,83.7914709559878
3153,8176.53,2.44592179053742,110.932473597604,123.324628707889,83.7915463660259
3154,8176.57,2.44367383813504,111.276387208882,123.324628707889,83.7915463660259
3155,8176.58,2.43621412078988,111.276387208882,125.002337771482,83.7915463660259
3156,8176.64,2.43806112378195,112.779032550681,128.162587424086,83.7915463660259
3157,8176.66,2.430801855624,112.779032550681,128.162587424086,83.7915463660259
3158,8176.67,2.42848232505363,112.779032550681,129.216016926946,83.7915463660259
3159,8177.01,2.42143769542166,115.7299746483,136.668076848651,83.8433969063259
3161,8177.02,2.42478811949626,115.7299746483,136.668076848651,83.8433969063259
3162,8177.12,2.41808721954943,118.101616652094,139.480282771729,83.8434399977762
3163,8177.52,2.41688433856412,123.460428866344,140.728872977977,83.8434830892266
3164,8177.55,2.41291822067277,124.220806961271,140.728872977977,83.8434830892266
3165,8177.57,2.4094102871515,124.220806961271,140.728872977977,83.8434830892266
3166,8177.58,2.40650371490297,124.220806961271,140.728872977977,83.8434830892266
3167,8177.92,2.40502881570323,130.140896651265,136.320522704448,83.8435800449899
3168,8177.96,2.40237995350049,130.303798032876,136.320522704448,83.8435800449899
3169,8178.49,2.40139179026107,137.074722203008,129.194463942381,83.8954305852898
3170,8178.62,2.40488534705801,139.73605596243,129.194463942381,83.6883623828303
3172,8178.97,2.40946698661515,140.677393349038,119.011786124328,83.5848444408944
3173,8178.98,2.41439239927604,139.627326706846,112.106138870369,83.5848444408944
3174,8179.12,2.4173132286573,136.006409961525,109.609199364937,83.3777870112974
3175,8179.43,2.41800036886276,135.390796733253,104.204675593383,83.1189544514386
3176,8179.44,2.42172306354853,135.390796733253,104.204675593383,83.1189544514386
3177,8179.56,2.4275075155353,132.964774059852,101.746797759171,82.9118754761164
3178,8179.89,2.42883896208615,130.955108389949,90.6276811720301,82.7566039496439
3179,8179.91,2.43127302579963,130.955108389949,89.8083963318218,82.7566039496439
3180,8179.92,2.43538230688251,130.031750308523,89.8083963318218,82.7566039496439
3181,8179.93,2.43824592034726,130.031750308523,89.8083963318218,82.7566039496439
3182,8179.94,2.44172520706205,130.031750308523,89.8083963318218,82.7566039496439
3183,8180.35,2.44344320725563,127.352196616712,69.1485618386076,82.3424783175874
3184,8180.46,2.44627813887431,126.175395746852,65.9493903963041,82.3424783175874
3186,8180.93,2.45161858897422,124.871777231892,57.9696902980559,81.7730596133331
3187,8180.95,2.45416719649502,124.871777231892,57.9696902980559,81.7730596133331
3188,8180.97,2.45678739741841,126.012309884382,57.9696902980559,81.7730596133331
3189,8181.33,2.45853405355923,127.786463945592,49.1525623352405,81.6695308985346
3190,8181.45,2.46102535070901,127.786463945592,50.7131718683231,81.3589339812766
3191,8181.73,2.46191295609801,127.786463945592,44.9001168139885,80.7894614127094
3192,8181.79,2.46460472985727,127.786463945592,44.9001168139885,80.7894614127094
3193,8182.02,2.46841324308571,124.96200903171,44.9001168139885,80.0646419076316
3194,8182.3,2.46885698674614,123.821410607783,41.8962925837668,79.1845185574934
3195,8182.43,2.47267985994085,120.671148118133,41.8962925837668,78.6150136703384
3196,8182.78,2.47322380267693,113.936257954891,41.7588518590261,76.8029379754873
3197,8182.81,2.47647399492149,113.936257954891,41.7588518590261,76.5440730970407
3198,8183.3,2.48001035815623,103.652785354213,37.3504549583237,72.1950375650851
3199,8183.31,2.47676015220053,103.652785354213,37.3504549583237,72.1950375650851
3200,8183.32,2.48326055116252,103.652785354213,37.3504549583237,72.1950375650851
3201,8183.34,2.48636756345749,103.652785354213,41.290997720675,72.1950375650851
3202,8183.45,2.4910924842743,99.1628382590875,41.290997720675,71.7808580687156
3203,8183.78,2.49133575665736,90.9614586787195,31.3032940973149,66.8622745581546
3204,8183.83,2.4938843497053,89.9294852385873,29.820823449065,66.0338832468279
3205,8184.22,2.49744939173917,77.2744027177425,29.5088041222304,64.2735826822386
3206,8184.24,2.49495803745965,77.2744027177425,29.5088041222304,61.9437125933188
3207,8184.25,2.50482318542294,77.2744027177425,29.5088041222304,61.9437125933188
3209,8184.63,2.5057393888677,65.8142078520923,29.5480833869278,60.5458271676997
3210,8184.64,2.51557589916527,65.8142078520923,29.5480833869278,60.5458271676997
3213,8184.68,2.52055856887609,65.8142078520923,32.6693879362445,60.5458271676997
3214,8184.83,2.5275314093409,62.9174394846817,38.8338581500451,60.079883313931
3215,8184.9,2.52315004986692,61.7044249396186,39.8873031952967,60.079883313931
3216,8185.13,2.52763151243858,55.2954129361233,58.0684458316048,59.8728474300592
3217,8185.15,2.53078148199387,55.2954129361233,58.0684458316048,59.8728474300592
3218,8185.17,2.53463303627291,55.2954129361233,61.891935690619,59.8728474300592
3219,8185.18,2.53869936161893,55.2954129361233,61.891935690619,59.8728474300592
3220,8185.25,2.5427370279708,55.2954129361233,61.891935690619,59.8728474300592
3221,8185.3,2.54527171212115,54.69791536845,66.927894851481,59.8728474300592
3225,8185.59,2.56004672155684,49.7915503109348,75.3248579067899,59.8729120672348
3227,8185.6,2.56318237380272,49.7915503109348,75.3248579067899,59.8729120672348
3228,8185.66,2.5671198197505,49.7915503109348,78.7192988492191,59.8729120672348
3229,8185.69,2.57058478077686,49.7915503109348,78.7192988492191,59.8729120672348
3230,8185.74,2.57483722657474,49.7915503109348,80.8651728989872,59.8729120672348
3231,8185.78,2.57893217816054,49.7915503109348,80.8651728989872,59.8729120672348
3232,8185.8,2.58301282005424,49.7915503109348,80.8651728989872,59.8729120672348
3233,8185.81,2.5857762054976,49.7915503109348,80.8651728989872,59.8729120672348
3235,8186.13,2.59367964669821,52.4165869777232,87.6540081566721,60.753164691724
3236,8186.15,2.59060125607264,52.4165869777232,87.6540081566721,60.753164691724
3238,8186.18,2.59670074294909,52.4165869777232,87.6540081566721,60.753164691724
3239,8186.19,2.62509104253207,52.4165869777232,87.6540081566721,60.753164691724
3241,8186.2,2.6285130562006,52.4165869777232,87.6540081566721,60.753164691724
3242,8186.21,2.61502543090871,52.4165869777232,87.6540081566721,60.753164691724
3249,8186.22,2.63342414698171,52.4165869777232,87.6540081566721,60.753164691724
3250,8186.24,2.64409110083457,53.8829833523288,87.6540081566721,60.753164691724
3251,8186.26,2.64817174501346,53.8829833523288,87.6540081566721,60.753164691724
3252,8186.49,2.64890187294844,60.4548277576364,86.8738083012714,62.0476075854453
3253,8186.58,2.65282498711395,62.8264890116077,86.8738083012714,62.3582906856041
3254,8186.6,2.6591249285097,62.8264890116077,85.4304148666335,62.3582906856041
3255,8186.62,2.65500131792974,62.8264890116077,85.4304148666335,62.3582906856041
3256,8186.64,2.66611213198771,62.8264890116077,85.4304148666335,62.7725025005613
3257,8186.65,2.66269010841669,62.8264890116077,85.4304148666335,62.7725025005613
3258,8186.69,2.67483181445543,62.8264890116077,85.4304148666335,64.0151163997078
3259,8186.7,2.67056502773452,62.8264890116077,85.4304148666335,63.5491402273514
3260,8186.71,2.67705110862538,62.8264890116077,85.4304148666335,63.5491402273514
3261,8187.02,2.68093117869336,76.6038473563831,82.4654968837206,65.2577302988544
3263,8187.09,2.68442476138912,85.8733033635712,82.4654968837206,65.9308608565711
3264,8187.13,2.68758903835132,85.8733033635712,82.4654968837206,65.9308608565711
3265,8187.52,2.6890636404764,107.254522866683,72.7119923213818,66.2933406327168
3266,8187.78,2.68564151407185,111.889196328111,66.7038387332246,66.8111134810603
3267,8187.79,2.68168972415412,111.889196328111,66.7038387332246,66.8111134810603
3268,8188.03,2.68144621639653,117.682574248976,62.5293533593066,66.9147283787595
3269,8188.1,2.67776644469323,117.990306268678,61.1638656736335,66.9147283787595
3270,8188.14,2.67377168837443,117.990306268678,61.1638656736335,66.9147283787595
3271,8188.18,2.66954783987059,117.990306268678,58.7839946139295,66.9147283787595
3272,8188.2,2.66642649350816,117.990306268678,58.7839946139295,66.9147283787595
3273,8188.22,2.66383491349244,117.990306268678,57.5355442892023,66.9147283787595
3274,8188.23,2.66121470190484,117.990306268678,57.5355442892023,66.3452450373298
3276,8188.25,2.65885221331243,117.990306268678,57.5355442892023,66.3452450373298
3277,8188.45,2.65521534097797,115.093521859454,56.2091182747499,66.3452450373298
3278,8188.49,2.65240898075451,114.152075388513,56.2091182747499,66.3452450373298
3279,8188.61,2.6478128311703,113.536489431324,51.8785649534476,65.5686719477152
3280,8188.64,2.64321672195778,113.536489431324,51.8785649534476,65.5686719477152
3281,8188.94,2.64335977698367,107.743008842851,49.108675563597,64.3778870431435
3282,8188.99,2.63680208060006,107.743008842851,49.108675563597,64.3778870431435
3283,8189.02,2.63332277712722,107.743008842851,49.108675563597,64.3778870431435
3285,8189.04,2.64035294472111,107.743008842851,49.108675563597,64.3778870431435
3287,8189.05,2.62321420900527,107.743008842851,49.108675563597,64.3778870431435
3288,8189.08,2.61969195131903,107.743008842851,49.108675563597,64.3778870431435
3289,8189.13,2.61555400590987,107.362761242767,49.108675563597,63.70485344119
3290,8189.41,2.614322537533,96.8621220919315,47.8994656475893,60.7019389774542
3291,8189.44,2.61173095523209,94.9792516085884,47.8994656475893,60.3912989687458
3292,8189.51,2.6088243608934,94.9792516085884,47.8994656475893,60.2359843508229
3293,8189.53,2.59695467154563,94.9792516085884,47.8994656475893,60.2359843508229
3294,8189.55,2.59277378639595,94.9792516085884,47.8994656475893,60.2359843508229
3297,8189.97,2.58900796229891,75.3539213172192,49.5384005741988,58.2685940380489
3298,8190.01,2.59258746180049,75.3539213172192,49.5384005741988,58.2685940380489
3299,8190.04,2.58643068054934,75.3539213172192,49.5384005741988,58.0097399324649
3300,8190.1,2.58292272950828,75.3539213172192,49.5384005741988,58.0097399324649
3301,8190.5,2.58571458732198,61.3771928507909,70.3727216296266,57.4402781367603
3303,8190.54,2.59263020196778,61.3228522857194,71.6992642120129,57.4402781367603
3304,8190.55,2.58902204423377,61.3228522857194,71.6992642120129,57.4402781367603
3305,8190.57,2.60104921255903,61.3228522857194,71.6992642120129,57.4402781367603
3306,8190.94,2.6040272220555,54.8232940628567,83.44302560608,56.8708055681931
3308,8190.95,2.60711992084972,54.8232940628567,83.44302560608,56.8708055681931
3309,8191.02,2.61213121603858,54.8232940628567,86.7593432060678,56.8708055681931
3310,8191.09,2.61538139152509,53.0670984524711,89.2602021141183,56.8708055681931
3311,8191.45,2.62904068208632,52.1980713110288,124.863574274315,58.0617412928411
3314,8191.46,2.62262618545728,52.1980713110288,124.863574274315,58.0617412928411
3315,8191.49,2.61886052132352,52.1980713110288,120.639740548679,58.0617412928411
3317,8191.5,2.6402087577646,52.1980713110288,127.204531315514,58.0617412928411
3318,8191.54,2.63392311082635,52.1980713110288,128.492051082658,58.3206277170128
3319,8191.56,2.64517710635737,52.1980713110288,128.492051082658,58.3206277170128
3320,8191.9,2.64537741995665,54.9859885050707,145.4280167374,59.2526231531761
3321,8191.92,2.65116191307683,54.9859885050707,145.4280167374,59.5115203502105
3322,8192.0,2.65893659294733,54.9859885050707,151.397380646182,59.5115203502105
3323,8192.02,2.66327495859795,54.9859885050707,152.528848008333,59.5115203502105
3325,8192.04,2.656144550795,55.3299149497993,152.528848008333,59.5115203502105
3326,8192.05,2.67029080202687,55.3299149497993,152.528848008333,59.5115203502105
3327,8192.37,2.6723524709672,59.892165873365,150.578235687495,60.3399870715753
3328,8192.43,2.67145040963397,61.5758587368202,150.578235687495,60.3399870715753
3329,8192.47,2.68037055347657,61.5758587368202,150.578235687495,60.7024345291333
3331,8192.79,2.68075701114133,65.5044208760489,142.392933413119,61.4791045745111
3332,8193.31,2.68144406527132,84.6225688169944,103.420942109424,62.3593787447255
3333,8193.47,2.67782152776606,92.6247194436705,82.8388878083896,62.3593787447255
3334,8193.48,2.67392700937113,92.6247194436705,80.5370157519975,62.3593787447255
3335,8193.76,2.67293894668005,96.6800206231117,59.2908909729826,62.4111861935751
3336,8193.82,2.66948826792352,97.94730996181,59.2908909729826,62.4112292850255
3337,8193.83,2.6666819214112,97.94730996181,59.2908909729826,62.4112292850255
3338,8193.85,2.66383261840028,97.94730996181,59.2908909729826,62.4112292850255
3339,8194.19,2.65929364893129,101.495715939294,50.6583202022256,61.945306976982
3340,8194.2,2.66187089716474,101.495715939294,50.6583202022256,61.945306976982
3341,8194.29,2.65535613975993,96.6436738008548,50.6583202022256,61.945306976982
3342,8194.74,2.65181939261333,86.3421416859265,45.8987490491207,60.1098880168653
3343,8194.78,2.64742372877936,82.1600132362971,45.8987490491207,60.1098880168653
3344,8194.83,2.64360078245858,80.5124987560546,45.8987490491207,59.5921582599722
3345,8195.16,2.64351474072905,73.2887456340218,47.5767145621686,58.9709105611431
3346,8195.19,2.6406224774109,73.2887456340218,47.5767145621686,58.9709105611431
3347,8195.24,2.63710021134563,73.2887456340218,47.5767145621686,58.9709105611431
3348,8195.3,2.63313408126661,68.9798621023662,47.5767145621686,58.9709105611431
3349,8195.67,2.63236075688813,64.2907454082594,57.2916936657827,58.4014595383011
3350,8195.87,2.63662745981875,64.2907454082594,72.8978744797597,58.3497059537645
3351,8196.26,2.6483681174223,58.2256117240515,81.601526526759,58.4015564940644
3352,8196.28,2.65091672799002,58.2256117240515,81.601526526759,58.4015564940644
3353,8196.3,2.63675614421415,58.2256117240515,81.601526526759,58.4015564940644
3354,8196.34,2.64367175657476,58.2256117240515,94.1254178354666,58.4015564940644
3355,8196.36,2.64022109609975,58.2256117240515,95.4519448754617,58.4015564940644
3356,8196.71,2.65864830968017,58.9677907409478,101.307914117917,59.0229226943819
3357,8196.72,2.66542075351714,58.9677907409478,101.307914117917,59.0229226943819
3358,8196.74,2.66198440654288,58.9677907409478,101.307914117917,59.0229226943819
3359,8196.77,2.67057523931982,58.9677907409478,101.307914117917,59.2300447611544
3360,8196.78,2.65439581284639,58.9677907409478,101.307914117917,59.2300447611544
3361,8196.8,2.65143196602815,58.9677907409478,101.307914117917,59.2300447611544
3362,8197.1,2.6704605606863,63.8377688716716,103.961162477797,60.4727017517513
3363,8197.11,2.67667459822564,63.8377688716716,103.961162477797,60.4727017517513
3364,8197.12,2.67275144292672,63.8377688716716,103.961162477797,60.4727017517513
3365,8197.14,2.68383362008069,63.8377688716716,103.961162477797,60.4727017517513
3367,8197.58,2.68705500631722,67.186961937277,103.415138369831,62.0260310696443
3368,8197.62,2.68386206198183,68.1464887768269,103.415138369831,62.0260310696443
3369,8197.76,2.69145058255225,73.8674505765559,102.205850741867,62.5955898211122
3370,8198.31,2.69106377068309,84.1868432872445,94.2471081464586,65.2362076473663
3371,8198.65,2.69157908184729,92.0621987273601,81.1265320164444,66.1681923106671
3372,8198.69,2.68956021705956,92.0621987273601,80.0731879967355,66.8930764529204
3373,8198.76,2.6844056832679,94.6511003238329,76.0005199550098,66.8930764529204
3374,8199.11,2.67783354465119,100.390120033631,63.0227041637385,69.1712468216165
3375,8199.13,2.68111237684667,100.390120033631,63.0227041637385,69.1712468216165
3376,8199.16,2.67405355254381,102.001395171769,63.0227041637385,69.4301332457883
3377,8199.17,2.67017335145828,102.001395171769,63.0227041637385,69.4301332457883
3378,8199.41,2.67004439284012,105.8213756401,54.166444588942,69.6890304428226
3379,8199.48,2.66255601193042,108.573226743626,52.683919542323,69.6890304428226
3380,8199.51,2.66587779224546,108.573226743626,50.9672731466385,69.6890304428226
3381,8199.56,2.65949191347717,109.931039843152,50.9672731466385,70.2068248368913
3382,8199.58,2.65611283954917,109.931039843152,50.9672731466385,70.2068248368913
3383,8199.59,2.64899675514946,109.931039843152,50.9672731466385,70.2068248368913
3384,8199.6,2.64437201436505,109.931039843152,50.9672731466385,70.6728117821103
3386,8200.03,2.64378479748901,120.540113080199,42.3217126920728,71.6048179911362
3387,8200.04,2.64076368219489,120.540113080199,42.3217126920728,71.6048179911362
3388,8200.09,2.63381939484379,121.264280708286,40.0199105764411,71.6048179911362
3389,8200.1,2.62956692543228,121.264280708286,40.0199105764411,71.6048179911362
3390,8200.15,2.6371554840892,124.649786908339,40.0199105764411,71.6048179911362
3391,8200.43,2.62847861567657,125.355816417288,39.4738709260838,72.743935494072
3392,8200.48,2.62624497906013,126.333422021265,39.4738709260838,73.2099332121537
3393,8200.56,2.6230806503003,128.795605431883,39.4738709260838,74.7631978928712
3394,8200.88,2.62223575613286,129.266243645741,39.4738709260838,75.6434074259101
3395,8201.06,2.62534270444252,130.334360177095,38.7328803946201,76.6789638954596
3396,8201.12,2.62920493850289,130.334360177095,38.7328803946201,76.6789638954596
3397,8201.15,2.63385820260727,130.334360177095,38.7328803946201,76.6789638954596
3398,8201.5,2.63344443495733,136.489752932205,37.3284942328338,76.6789638954596
3399,8201.59,2.63554698825127,136.489752932205,36.0802071032141,76.8861398265451
3400,8201.99,2.63682216944965,136.000841847973,34.9879801497832,76.6791147155359
3402,8202.03,2.62861859804302,136.000841847973,34.9879801497832,76.6791147155359
3403,8202.04,2.62293125589246,136.000841847973,34.9879801497832,76.6791147155359
3404,8202.07,2.62541299259162,136.000841847973,34.9879801497832,76.6791147155359
3405,8202.41,2.61221133420185,134.932564898481,34.2078580063384,76.4202929285397
3407,8202.43,2.61813994454267,134.117846238483,34.2078580063384,76.4202929285397
3409,8202.44,2.59679618304633,134.117846238483,34.2078580063384,76.4202929285397
3411,8202.45,2.61534796920948,134.117846238483,34.2078580063384,76.4202929285397
3412,8202.47,2.60154530534392,134.117846238483,34.2078580063384,76.2132139532175
3413,8202.49,2.59039515579513,134.117846238483,34.2078580063384,76.2132139532175
3415,8202.51,2.58540081442199,134.117846238483,34.2078580063384,76.2132139532175
3416,8202.79,2.58271640665221,132.796198688718,34.2078580063384,75.9543813933587
3418,8202.8,2.5797223839779,132.796198688718,34.2078580063384,75.9543813933587
3419,8202.82,2.57608309441663,130.207194424637,34.0521086779735,75.9543813933587
3420,8202.83,2.57093389135241,130.207194424637,34.0521086779735,75.9543813933587
3421,8202.84,2.57332136153267,130.207194424637,34.0521086779735,75.9543813933587
3422,8202.86,2.56786242890719,130.207194424637,34.0521086779735,75.7990775482984
3423,8202.9,2.56085485740075,131.963309825954,34.0521086779735,75.7990775482984
3424,8202.91,2.56377144099071,131.963309825954,34.0521086779735,75.7990775482984
3425,8202.96,2.55779628991237,129.356255672711,34.0521086779735,75.6437629303755
3426,8203.29,2.55697021831615,126.224110447842,34.7545737507126,75.1260654920702
3427,8203.32,2.55276309134032,126.224110447842,34.7545737507126,75.1260654920702
3428,8203.33,2.5494722484795,126.224110447842,34.7545737507126,75.1260654920702
3429,8203.48,2.53854143471944,121.951413320306,36.9395871836574,74.8672221593488
3430,8203.51,2.54152253978019,121.951413320306,36.9395871836574,74.8672221593488
3431,8203.56,2.54530375900106,119.851280035922,36.9395871836574,74.8672221593488
3432,8203.73,2.53842518718246,118.113233773944,38.3052225220468,74.5048393389663
3433,8203.87,2.53144338636583,117.063144673213,39.4757437842224,74.5048393389663
3434,8203.88,2.53410186690847,117.063144673213,39.4757437842224,74.5048393389663
3435,8204.33,2.53770224640515,114.419852782046,41.4266980376666,73.3658726561067
3436,8204.35,2.53122380203976,114.419852782046,41.4266980376666,73.3658726561067
3437,8204.42,2.53461785467473,112.609303773138,41.4266980376666,73.2105688110464
3438,8204.46,2.54961374491517,112.609303773138,42.7143421439397,73.2105688110464
3439,8204.49,2.54517432402959,112.609303773138,42.7143421439397,73.2105688110464
3440,8204.5,2.54259326883995,112.609303773138,42.7143421439397,73.2105688110464
3441,8204.53,2.55193666135599,112.609303773138,42.7143421439397,73.2105688110464
3442,8204.82,2.55193654326643,112.609303773138,44.353183816202,72.9517470240502
3443,8204.9,2.55699537246856,120.611337294574,44.353183816202,72.7446680487281
3444,8204.93,2.55967965459653,119.832840330685,44.353183816202,72.7446680487281
3445,8205.19,2.56028609174727,117.642200931468,45.5627900631852,72.4858247160067
3446,8205.23,2.56349948453867,122.657059429905,45.5627900631852,72.4858247160067
3447,8205.29,2.56765495410502,122.657059429905,46.5382671899073,72.4858247160067
3448,8205.81,2.57036484557949,124.394953294653,47.7478967504772,72.2270460204608
3449,8206.23,2.57490732450786,122.041276158407,48.6064064570137,72.2271322033615
3450,8206.26,2.57192619541726,122.041276158407,48.6064064570137,72.2271322033615
3451,8206.56,2.57529434554151,118.076325488206,50.2062563988157,73.3662389334348
3452,8206.8,2.57014505391011,116.591691535217,50.4015258989415,73.4698107396836
3453,8207.3,2.56762832314646,110.490381071978,50.4015258989415,74.5054103006835
3454,8207.66,2.56654413477157,110.490381071978,50.4019066875257,75.1267441824133
3455,8207.98,2.56739574980383,115.613792366048,49.7388607610048,76.110525521701
3456,8208.23,2.57006703810927,117.804340326926,47.9834091435543,76.6801165917567
3457,8208.26,2.57470001242213,117.804340326926,47.9834091435543,76.6801165917567
3458,8208.59,2.57127998587346,119.035406365334,46.6571385530138,77.1461250827009
3459,8208.68,2.57490632623907,119.83192434312,46.6571385530138,77.3014935649367
3460,8208.71,2.5776809430948,120.483675850071,46.6571385530138,77.3014935649367
3461,8209.03,2.58139752618816,124.575250059426,46.6571385530138,77.3014935649367
3462,8209.31,2.57881636046119,124.57517305872,46.579388227961,77.3533656509619
3463,8209.33,2.58120382240265,122.420697605083,46.579388227961,77.3533656509619
3464,8209.58,2.57797740832604,122.420697605083,46.5406218621728,77.4686201149514
3465,8209.72,2.57472522630589,123.380149048108,46.5406218621728,77.5907222526467
3466,8210.05,2.57415726256296,123.380149048108,46.5408161420628,77.7128370899482
3467,8210.11,2.57075025043383,123.380149048108,46.5408161420628,77.7128370899482
3468,8210.15,2.56450408899312,123.380149048108,46.5408161420628,77.7128370899482
3469,8210.16,2.56775620784907,123.380149048108,46.5408161420628,77.7128370899482
3470,8210.46,2.56210358722913,120.447065942068,46.5408161420628,78.201194842305
3471,8210.47,2.5563220287124,120.447065942068,46.5408161420628,78.201194842305
3472,8210.5,2.55932893879131,120.447065942068,46.5408161420628,78.201194842305
3473,8210.55,2.5497145022711,120.447065942068,46.5408161420628,78.201194842305
3474,8210.57,2.55252784244512,120.447065942068,46.5408161420628,78.201194842305
3475,8210.93,2.54940462441131,123.452269999871,46.4241828832878,78.9947222165587
3476,8211.01,2.54606213032013,123.452269999871,45.8001286872273,78.9947222165587
3477,8211.61,2.54551986517744,127.308339017258,44.0056309409472,79.9103580783109
3478,8211.95,2.54536486068037,132.6490965298,41.7820065661262,80.0019553184423
3479,8212.15,2.54892662945579,132.793863000636,40.3776437179267,80.1240638059407
3480,8212.49,2.54910716503069,136.867257382137,39.285315738953,80.0325618128553
3481,8212.53,2.54479679463892,136.867257382137,39.285315738953,79.9105104735845
3482,8212.57,2.54186728519659,136.867257382137,38.5832081412114,79.9105104735845
3483,8212.87,2.54168648872613,138.116440685325,38.5832081412114,79.3917557703159
3484,8212.99,2.53473050665901,138.170672166063,37.7641098096974,79.2086755865081
3485,8213.01,2.53808586687121,138.170672166063,37.7641098096974,79.2086755865081
3486,8213.38,2.53383988475618,135.129055514566,37.6862662302973,78.8730455156688
